9.01e-01,-2.89e-01,-1.99e-01,-2.36e-01,-3.62e-01
-5.29e-01,9.01e-01,-2.25e-01,-3.53e-01,-5.56e-01
-2.92e-01,-1.06e-01,9.02e-01,-3.21e-01,-4.78e-01
-7.21e-02,2.00e-02,-2.41e-01,8.94e-01,3.83e-01
-4.66e-01,-5.45e-01,-7.12e-01,-3.73e-01,8.75e-01
